word1,word2,count,database_id,keyge1_id,keyge2_id,dataset_id,cword
hypoglycemia,mixed,1,15,,,9,9-65733
hypomagnesemia,involvement,1,15,,,9,9-65734
hypomagnesemia,ocular,1,15,,,9,9-65735
hypomagnesemia,renal,1,15,,,9,9-65736
hypomagnesemia,with,1,15,,,9,9-65737
hypoparathyroidism,hypoxia-inducible,3,15,,,9,9-65738
hypoparathyroidism,incl,2,15,,,9,9-65739
hypoparathyroidism,isolated,3,15,,,9,9-65740
hypoparathyroidism,mixed,2,15,,,9,9-65741
hypoperistalsis,incl,1,15,,,9,9-65742
hypoperistalsis,megacystis-microcolon-intestinal,1,15,,,9,9-65743
hypoperistalsis,mixed,1,15,,,9,9-65744
hypoperistalsis,syndrome,1,15,,,9,9-65745
hypophosphatemic,imperfecta,1,15,,,9,9-65746
hypophosphatemic,incl,1,15,,,9,9-65747
hypophosphatemic,mixed,1,15,,,9,9-65748
hypophosphatemic,nephrolithiasis,1,15,,,9,9-65749
hypophosphatemic,osteoporosis,1,15,,,9,9-65750
hypophosphatemic,protein,1,15,,,9,9-65751
hypophosphatemic,rickets,1,15,,,9,9-65752
hypophosphatemic,transmembrane,1,15,,,9,9-65753
hypophosphatemic,x-linked,1,15,,,9,9-65754
hypoplastic,incl,4,15,,,9,9-65755
hypoplastic,lipid,1,15,,,9,9-65756
hypoplastic,mixed,1,15,,,9,9-65757
hypoplastic,mostly,3,15,,,9,9-65758
hypoplastic,phosphatase-related,1,15,,,9,9-65759
hypoplastic,phosphate,1,15,,,9,9-65760
hypoplastic,protein,2,15,,,9,9-65761
hypoplastic,right,4,15,,,9,9-65762
hypoplastic,syndrome,4,15,,,9,9-65763
hypoplastic,synthase,2,15,,,9,9-65764
hypoplastic,type,1,15,,,9,9-65765
hypoplastic,ubiquitin-like,1,15,,,9,9-65766
hypoplastic,uncharacterized,3,15,,,9,9-65767
hypopyon,incl,1,15,,,9,9-65768
hypopyon,mixed,1,15,,,9,9-65769
hypotaurine,incl,1,15,,,9,9-65770
hypotaurine,metabolism,1,15,,,9,9-65771
hypotaurine,mixed,1,15,,,9,9-65772
hypotaurine,o,1,15,,,9,9-65773
hypotaurine,taurine,1,15,,,9,9-65774
hypothetical,in,1,15,,,9,9-65775
hypothetical,incl,1,15,,,9,9-65776
hypothetical,mannose-p-dolichol,1,15,,,9,9-65777
hypothetical,mixed,1,15,,,9,9-65778
hypothetical,motif,1,15,,,9,9-65779
hypothetical,other,1,15,,,9,9-65780
hypothetical,present,1,15,,,9,9-65781
hypothetical,proteins,1,15,,,9,9-65782
hypothetical,repeated,1,15,,,9,9-65783
hypothetical,ribosome-binding,1,15,,,9,9-65784
hypothetical,transmembrane,1,15,,,9,9-65785
hypothetical,utilization,1,15,,,9,9-65786
hypothetical,yeast,1,15,,,9,9-65787
hypotonia-cystinuria,protein,1,15,,,9,9-65788
hypotonia-cystinuria,spire2,1,15,,,9,9-65789
hypotonia-cystinuria,syndrome,1,15,,,9,9-65790
hypotrichosis,ii,1,15,,,9,9-65791
hypotrichosis,keratin,1,15,,,9,9-65792
hypotrichosis,type,1,15,,,9,9-65793
hypoxia,incl,2,15,,,9,9-65794
hypoxia,induced,3,15,,,9,9-65795
hypoxia,mixed,1,15,,,9,9-65796
hypoxia,mllt11,1,15,,,9,9-65797
hypoxia,mostly,1,15,,,9,9-65798
hypoxia,of,1,15,,,9,9-65799
hypoxia,protein,3,15,,,9,9-65800
hypoxia,uncharacterized,1,15,,,9,9-65801
hypoxia,unknown,1,15,,,9,9-65802
hypoxia-inducible,incl,3,15,,,9,9-65803
hypoxia-inducible,isolated,3,15,,,9,9-65804
hypoxia-inducible,mixed,3,15,,,9,9-65805
hypoxia-inducible,of,1,15,,,9,9-65806
hypoxia-inducible,protein,1,15,,,9,9-65807
hypoxia-inducible,regulation,1,15,,,9,9-65808
hypusine,metabolic,1,15,,,9,9-65809
hypusine,process,1,15,,,9,9-65810
hypusine,spermidine,1,15,,,9,9-65811
hypusine,synthesis,1,15,,,9,9-65812
i,ii,1,15,,,9,9-65813
i,iii,4,15,,,9,9-65814
i,import,4,15,,,9,9-65815
i,in,1,15,,,9,9-65816
i,incl,8,15,,,9,9-65817
i,initiation,2,15,,,9,9-65818
i,interacting,1,15,,,9,9-65819
i,interactions,1,15,,,9,9-65820
i,interferon,3,15,,,9,9-65821
i,intermediate-associated,1,15,,,9,9-65822
i,into,1,15,,,9,9-65823
i,iodothyronine,2,15,,,9,9-65824
i,keratin,5,15,,,9,9-65825
i,killer,1,15,,,9,9-65826
i,lateral,1,15,,,9,9-65827
i,ligand,1,15,,,9,9-65828
i,matrix,1,15,,,9,9-65829
i,mediated,1,15,,,9,9-65830
i,membrane,5,15,,,9,9-65831
i,membrane-spanning,1,15,,,9,9-65832
i,metabolic,1,15,,,9,9-65833
i,mhc,6,15,,,9,9-65834
i,mhc_i,1,15,,,9,9-65835
i,mitochondrial,2,15,,,9,9-65836
i,mixed,8,15,,,9,9-65837
i,moonraker,1,15,,,9,9-65838
i,nadph,1,15,,,9,9-65839
i,nail,1,15,,,9,9-65840
i,natural,1,15,,,9,9-65841
i,nef,1,15,,,9,9-65842
i,negative,2,15,,,9,9-65843
i,neurotransmitter,1,15,,,9,9-65844
i,nkg2d,1,15,,,9,9-65845
i,nuclear,2,15,,,9,9-65846
i,nucleosome,1,15,,,9,9-65847
i,of,9,15,,,9,9-65848
i,opening,1,15,,,9,9-65849
i,orofaciodigital,1,15,,,9,9-65850
i,oxidative,1,15,,,9,9-65851
i,p450,1,15,,,9,9-65852
i,pancreatic,1,15,,,9,9-65853
i,peroxisomal,4,15,,,9,9-65854
i,peroxisome,1,15,,,9,9-65855
i,phi,1,15,,,9,9-65856
i,phosphatase,1,15,,,9,9-65857
i,phosphatidylinositol,1,15,,,9,9-65858
i,phosphorylation,1,15,,,9,9-65859
i,phosphotyrosine,1,15,,,9,9-65860
i,polymerase,5,15,,,9,9-65861
i,presentation,1,15,,,9,9-65862
i,process,2,15,,,9,9-65863
i,processing,1,15,,,9,9-65864
i,production,2,15,,,9,9-65865
i,promoter,2,15,,,9,9-65866
i,protein,15,15,,,9,9-65867
i,pseudopodium,1,15,,,9,9-65868
i,purine,1,15,,,9,9-65869
i,rab11-family,1,15,,,9,9-65870
i,receptor,1,15,,,9,9-65871
i,reductase,1,15,,,9,9-65872
i,regulation,2,15,,,9,9-65873
i,regulator,1,15,,,9,9-65874
i,ribonucleoside,1,15,,,9,9-65875
i,rna,5,15,,,9,9-65876
i,sh2,1,15,,,9,9-65877
i,signaling,3,15,,,9,9-65878
i,signalling,1,15,,,9,9-65879
i,sirtuin,1,15,,,9,9-65880
i,smoothened,1,15,,,9,9-65881
i,sorting,1,15,,,9,9-65882
i,stat2,1,15,,,9,9-65883
i,subfamily,1,15,,,9,9-65884
i,subunit,3,15,,,9,9-65885
i,surface,1,15,,,9,9-65886
i,synaptobrevin,1,15,,,9,9-65887
i,syndrome,1,15,,,9,9-65888
i,tap,1,15,,,9,9-65889
i,termination,2,15,,,9,9-65890
i,transactivation,1,15,,,9,9-65891
i,transcription,3,15,,,9,9-65892
i,transport,1,15,,,9,9-65893
i,trimer,1,15,,,9,9-65894
i,type,11,15,,,9,9-65895
i,unknown,2,15,,,9,9-65896
i,vacuolar,1,15,,,9,9-65897
i-b,incl,1,15,,,9,9-65898
i-b,mixed,1,15,,,9,9-65899
i-b,syndrome,1,15,,,9,9-65900
i-bar,incl,1,15,,,9,9-65901
i-bar,irsp53,1,15,,,9,9-65902
i-bar,irtks,1,15,,,9,9-65903
i-bar,mixed,1,15,,,9,9-65904
i-bar,pinkbar,1,15,,,9,9-65905
i-bar,protein,1,15,,,9,9-65906
i-kappab,incl,1,15,,,9,9-65907
i-kappab,interleukin-1,1,15,,,9,9-65908
i-kappab,kinase,3,15,,,9,9-65909
i-kappab,mixed,1,15,,,9,9-65910
i-kappab,modulation,1,15,,,9,9-65911
i-kappab,nf-kappab,3,15,,,9,9-65912
i-kappab,receptor,1,15,,,9,9-65913
i-kappab,receptor-associated,1,15,,,9,9-65914
i-kappab,signaling,3,15,,,9,9-65915
i-kappab,tnf,1,15,,,9,9-65916
i-kappab,traf,1,15,,,9,9-65917
i1,incl,3,15,,,9,9-65918
i1,jun,1,15,,,9,9-65919
i1,mixed,1,15,,,9,9-65920
i1,mostly,2,15,,,9,9-65921
i1,nucleotide-sugar,1,15,,,9,9-65922
i1,protein,3,15,,,9,9-65923
i1,transporter-related,1,15,,,9,9-65924
i1,uncharacterized,2,15,,,9,9-65925
i25,incl,1,15,,,9,9-65926
i25,inhibitor,3,15,,,9,9-65927
i25,lumen,2,15,,,9,9-65928
i25,mixed,1,15,,,9,9-65929
i25,proteinase,3,15,,,9,9-65930
i25,site,3,15,,,9,9-65931
i25,statherin,1,15,,,9,9-65932
i25a,inhibitor,1,15,,,9,9-65933
i25a,lumen,1,15,,,9,9-65934
i25a,proteinase,1,15,,,9,9-65935
i25a,stefin,1,15,,,9,9-65936
i25c,incl,1,15,,,9,9-65937
i25c,inhibitor,2,15,,,9,9-65938
i25c,mixed,1,15,,,9,9-65939
i25c,protein,1,15,,,9,9-65940
i25c,proteinase,2,15,,,9,9-65941
i25c,site,2,15,,,9,9-65942
i3,ia,1,15,,,9,9-65943
i3,incl,1,15,,,9,9-65944
i3,mixed,1,15,,,9,9-65945
i3,protein,1,15,,,9,9-65946
i3,type,1,15,,,9,9-65947
ia,incl,3,15,,,9,9-65948
ia,metabolic,1,15,,,9,9-65949
ia,mixed,3,15,,,9,9-65950
ia,of,1,15,,,9,9-65951
ia,process,1,15,,,9,9-65952
ia,protein,2,15,,,9,9-65953
ia,reg-2-like,1,15,,,9,9-65954
ia,subfamily,1,15,,,9,9-65955
ia,type,2,15,,,9,9-65956
ia,unknown,1,15,,,9,9-65957
ia-2,incl,1,15,,,9,9-65958
ia-2,mixed,1,15,,,9,9-65959
ia-2,phosphatase,1,15,,,9,9-65960
ia-2,protein-tyrosine,1,15,,,9,9-65961
ia-2,receptor,1,15,,,9,9-65962
iaps,response,1,15,,,9,9-65963
iaps,smac,1,15,,,9,9-65964
iaps,to,1,15,,,9,9-65965
ic,lem3,1,15,,,9,9-65966
ic,phospholipid-transporting,1,15,,,9,9-65967
icabp,incl,5,15,,,9,9-65968
icabp,keratinization,9,15,,,9,9-65969
icabp,mixed,5,15,,,9,9-65970
icabp,s-100,9,15,,,9,9-65971
icabp,type,9,15,,,9,9-65972
ichthyosis,incl,2,15,,,9,9-65973
ichthyosis,late,1,15,,,9,9-65974
ichthyosis,matrix,1,15,,,9,9-65975
ichthyosis,metalloproteinase-19,1,15,,,9,9-65976
ichthyosis,mixed,2,15,,,9,9-65977
ichthyosis,p,1,15,,,9,9-65978
ichthyosis,proline-rich,1,15,,,9,9-65979
ichthyosis,protein,1,15,,,9,9-65980
ichthyosis,recessive,3,15,,,9,9-65981
ichthyosis,small,1,15,,,9,9-65982
ichthyosis,vulgaris,2,15,,,9,9-65983
icn1,locus,1,15,,,9,9-65984
icn1,maml1-rbp-jkappa-,1,15,,,9,9-65985
icn1,neurogenic,1,15,,,9,9-65986
icn1,notch,1,15,,,9,9-65987
icosanoid,metabolism,1,15,,,9,9-65988
icosanoid,prostaglandin,1,15,,,9,9-65989
icosanoid,receptor,1,15,,,9,9-65990
idh,incl,2,15,,,9,9-65991
idh,mixed,2,15,,,9,9-65992
idh,moca-like,2,15,,,9,9-65993
idh,oxidoreductase,2,15,,,9,9-65994
idh,protein,1,15,,,9,9-65995
idh,ral,1,15,,,9,9-65996
idh,ran-gap,1,15,,,9,9-65997
idh,rap,1,15,,,9,9-65998
idh,subunit,1,15,,,9,9-65999
idh,superfamily,1,15,,,9,9-66000
idh,tuberin,1,15,,,9,9-66001
if,incl,1,15,,,9,9-66002
if,member,1,15,,,9,9-66003
if,mixed,1,15,,,9,9-66004
if,myosin-ie,1,15,,,9,9-66005
if,receptor,1,15,,,9,9-66006
if,scavenger,1,15,,,9,9-66007
if,sh3,1,15,,,9,9-66008
if,unconventional,1,15,,,9,9-66009
if2b,if5,1,15,,,9,9-66010
if2b,in,1,15,,,9,9-66011
if2b,initiation,1,15,,,9,9-66012
if2b,subunit,1,15,,,9,9-66013
if2b,translation,1,15,,,9,9-66014
if5,in,1,15,,,9,9-66015
if5,initiation,1,15,,,9,9-66016
if5,subunit,1,15,,,9,9-66017
if5,translation,1,15,,,9,9-66018
ifih1,incl,1,15,,,9,9-66019
ifih1,interferon,2,15,,,9,9-66020
ifih1,mixed,1,15,,,9,9-66021
ifih1,negative,2,15,,,9,9-66022
ifih1,of,2,15,,,9,9-66023
ifih1,regulators,2,15,,,9,9-66024
ifih1,signaling,2,15,,,9,9-66025
ige,igg,1,15,,,9,9-66026
ige,incl,1,15,,,9,9-66027
ige,infection,1,15,,,9,9-66028
ige,mixed,1,15,,,9,9-66029
ige,of,1,15,,,9,9-66030
ige,pathway,1,15,,,9,9-66031
ige,receptor,1,15,,,9,9-66032
ige,recurrent,1,15,,,9,9-66033
ige,regulation,1,15,,,9,9-66034
ige,signaling,1,15,,,9,9-66035
ige,syndrome,1,15,,,9,9-66036
igf-like,incl,1,15,,,9,9-66037
igf-like,insulin,1,15,,,9,9-66038
igf-like,mixed,1,15,,,9,9-66039
igf-like,receptor,1,15,,,9,9-66040
igf2bps,imps,1,15,,,9,9-66041
igf2bps,insulin-like,1,15,,,9,9-66042
igf2bps,motif,1,15,,,9,9-66043
igf2bps,mrna,1,15,,,9,9-66044
igf2bps,proteins,1,15,,,9,9-66045
igf2bps,recognition,1,15,,,9,9-66046
igf2bps,rna,1,15,,,9,9-66047
igf2bps,vickzs,1,15,,,9,9-66048
igg,receptor,1,15,,,9,9-66049
igg-binding,immune,2,15,,,9,9-66050
igg-binding,incl,2,15,,,9,9-66051
igg-binding,kinase,1,15,,,9,9-66052
igg-binding,mixed,2,15,,,9,9-66053
igg-binding,pathway,2,15,,,9,9-66054
igg-binding,protein,3,15,,,9,9-66055
igg-binding,receptor,2,15,,,9,9-66056
igg-binding,response-inhibiting,2,15,,,9,9-66057
igg-binding,sh2,1,15,,,9,9-66058
igg-binding,signaling,2,15,,,9,9-66059
igg-binding,surface,2,15,,,9,9-66060
igg-binding,tyrosine-protein,1,15,,,9,9-66061
iggfc,p-type,1,15,,,9,9-66062
iggfc,protein,1,15,,,9,9-66063
iggfc,trefoil,1,15,,,9,9-66064
igm,incl,1,15,,,9,9-66065
igm,lymphotoxin-beta,1,15,,,9,9-66066
igm,mixed,1,15,,,9,9-66067
igm,syndrome,1,15,,,9,9-66068
igm,x-linked,1,15,,,9,9-66069
ii,iii,1,15,,,9,9-66070
ii,incl,19,15,,,9,9-66071
ii,inhibitor,1,15,,,9,9-66072
ii,interaction,1,15,,,9,9-66073
ii,iv,1,15,,,9,9-66074
ii,k,1,15,,,9,9-66075
ii,keratin,4,15,,,9,9-66076
ii,kinase,4,15,,,9,9-66077
ii,large,1,15,,,9,9-66078
ii,locus,1,15,,,9,9-66079
ii,lrrc8,1,15,,,9,9-66080
ii,lymphoma,1,15,,,9,9-66081
ii,lyr,1,15,,,9,9-66082
ii,m,1,15,,,9,9-66083
ii,mhc,6,15,,,9,9-66084
ii,microcephalic,1,15,,,9,9-66085
ii,mixed,17,15,,,9,9-66086
ii,modulating,1,15,,,9,9-66087
ii,monooxygenase,2,15,,,9,9-66088
ii,mostly,2,15,,,9,9-66089
ii,muscle,1,15,,,9,9-66090
ii,mycophenolic,1,15,,,9,9-66091
ii,myosin,6,15,,,9,9-66092
ii,n-terminal,1,15,,,9,9-66093
ii,neck,2,15,,,9,9-66094
ii,nlrc5,1,15,,,9,9-66095
ii,non-collagenous,1,15,,,9,9-66096
ii,nrps,1,15,,,9,9-66097
ii,of,4,15,,,9,9-66098
ii,osteodysplastic,1,15,,,9,9-66099
ii,oxygenase,1,15,,,9,9-66100
ii,pannexin-like,1,15,,,9,9-66101
ii,phosphatase-like,3,15,,,9,9-66102
ii,phosphorylation,1,15,,,9,9-66103
ii,pks,1,15,,,9,9-66104
ii,pol,1,15,,,9,9-66105
ii,polymerase,12,15,,,9,9-66106
ii,polypeptide,3,15,,,9,9-66107
ii,postsynapse,1,15,,,9,9-66108
ii,pre-transcription,4,15,,,9,9-66109
ii,primordial,1,15,,,9,9-66110
ii,process,1,15,,,9,9-66111
ii,promoter,1,15,,,9,9-66112
ii,protein,11,15,,,9,9-66113
ii,protocadherin,1,15,,,9,9-66114
ii,px,1,15,,,9,9-66115
ii,raftlin,1,15,,,9,9-66116
ii,rapamycin,2,15,,,9,9-66117
ii,receptor,4,15,,,9,9-66118
ii,recruitment,1,15,,,9,9-66119
ii,region,1,15,,,9,9-66120
ii,regulation,2,15,,,9,9-66121
ii,replication,2,15,,,9,9-66122
ii,respiratory,1,15,,,9,9-66123
ii,rho,2,15,,,9,9-66124
ii,rho-associated,1,15,,,9,9-66125
ii,ribosomal,4,15,,,9,9-66126
ii,rna,13,15,,,9,9-66127
ii,rocks,1,15,,,9,9-66128
ii,roquin,2,15,,,9,9-66129
ii,run,2,15,,,9,9-66130
ii,s-fas,1,15,,,9,9-66131
ii,s6,2,15,,,9,9-66132
ii,secretion,1,15,,,9,9-66133
ii,sialoprotein,1,15,,,9,9-66134
ii,signaling,3,15,,,9,9-66135
ii,siii,2,15,,,9,9-66136
ii,sirtuin,1,15,,,9,9-66137
ii,site,2,15,,,9,9-66138
ii,small,3,15,,,9,9-66139
ii,smooth,1,15,,,9,9-66140
ii,snrna,1,15,,,9,9-66141
ii,somatostatin,1,15,,,9,9-66142
ii,strand,1,15,,,9,9-66143
ii,subunit,2,15,,,9,9-66144
ii,superfamily,1,15,,,9,9-66145
ii,synaptic,1,15,,,9,9-66146
ii,syndrome,2,15,,,9,9-66147
ii,system,1,15,,,9,9-66148
ii,t2ss,1,15,,,9,9-66149
ii,target,2,15,,,9,9-66150
ii,testicular,1,15,,,9,9-66151
ii,tfiie,1,15,,,9,9-66152
ii,thioesterase,1,15,,,9,9-66153
ii,tm,1,15,,,9,9-66154
ii,topoisomerase,1,15,,,9,9-66155
ii,tor,2,15,,,9,9-66156
ii,torsin,1,15,,,9,9-66157
ii,transcription,7,15,,,9,9-66158
ii,transforming,3,15,,,9,9-66159
ii,transmission,1,15,,,9,9-66160
ii,type,14,15,,,9,9-66161
ii,uncharacterized,2,15,,,9,9-66162
ii,urotensin,1,15,,,9,9-66163
ii,villin,1,15,,,9,9-66164
ii,with,1,15,,,9,9-66165
ii,x,2,15,,,9,9-66166
ii,z,1,15,,,9,9-66167
ii-i,incl,1,15,,,9,9-66168
ii-i,mixed,1,15,,,9,9-66169
ii-i,motif,1,15,,,9,9-66170
ii-i,mssp-1,1,15,,,9,9-66171
ii-i,protein,1,15,,,9,9-66172
ii-i,recognition,1,15,,,9,9-66173
ii-i,repeat,1,15,,,9,9-66174
ii-i,rna,1,15,,,9,9-66175
ii-i,transcription,1,15,,,9,9-66176
ii-specific,incl,3,15,,,9,9-66177
ii-specific,junction,1,15,,,9,9-66178
ii-specific,mixed,3,15,,,9,9-66179
ii-specific,pathway,2,15,,,9,9-66180
ii-specific,polymerase,3,15,,,9,9-66181
ii-specific,rna,3,15,,,9,9-66182
ii-specific,signaling,2,15,,,9,9-66183
ii-specific,transcription,3,15,,,9,9-66184
iia,p-type,1,15,,,9,9-66185
iia,sarcolipin,1,15,,,9,9-66186
iia,serca-type,1,15,,,9,9-66187
iia,subfamily,1,15,,,9,9-66188
iif,of,1,15,,,9,9-66189
iif,protein,1,15,,,9,9-66190
iif,sugar,1,15,,,9,9-66191
iif,transport,1,15,,,9,9-66192
iif,type,1,15,,,9,9-66193
iii,incl,2,15,,,9,9-66194
iii,initiation,2,15,,,9,9-66195
iii,interferon,2,15,,,9,9-66196
iii,interleukin-10,1,15,,,9,9-66197
iii,iodothyronine,2,15,,,9,9-66198
iii,lyr,1,15,,,9,9-66199
iii,metabolic,1,15,,,9,9-66200
iii,metabotropic,3,15,,,9,9-66201
iii,mixed,2,15,,,9,9-66202
iii,of,2,15,,,9,9-66203
iii,phosphatidylinositol,1,15,,,9,9-66204
iii,polymerase,7,15,,,9,9-66205
iii,pre-transcription,1,15,,,9,9-66206
iii,process,1,15,,,9,9-66207
iii,promoter,2,15,,,9,9-66208
iii,protein,2,15,,,9,9-66209
iii,purine,1,15,,,9,9-66210
iii,receptor,4,15,,,9,9-66211
iii,region,1,15,,,9,9-66212
iii,regulator,1,15,,,9,9-66213
iii,respiratory,3,15,,,9,9-66214
iii,ribonucleoside,1,15,,,9,9-66215
iii,rna,6,15,,,9,9-66216
iii,rnase,1,15,,,9,9-66217
iii,signaling,2,15,,,9,9-66218
iii,sorting,1,15,,,9,9-66219
iii,subunit,1,15,,,9,9-66220
iii,syndrome,1,15,,,9,9-66221
iii,t,1,15,,,9,9-66222
iii,taste,3,15,,,9,9-66223
iii,termination,1,15,,,9,9-66224
iii,transcription,4,15,,,9,9-66225
iii,type,6,15,,,9,9-66226
iii,unknown,1,15,,,9,9-66227
iii,vacuolar,1,15,,,9,9-66228
iiia,signaling,1,15,,,9,9-66229
iiia,tm,1,15,,,9,9-66230
iiib,mucopolysaccharidosis,2,15,,,9,9-66231
iiib,of,1,15,,,9,9-66232
iiib,type,2,15,,,9,9-66233
iiic,incl,1,15,,,9,9-66234
iiic,mixed,1,15,,,9,9-66235
iiic,of,1,15,,,9,9-66236
iiic,phosphatase,1,15,,,9,9-66237
iiic,subfamily,1,15,,,9,9-66238
iiic,unknown,1,15,,,9,9-66239
ik,incl,1,15,,,9,9-66240
ik,mixed,1,15,,,9,9-66241
ik,phospholipid-transporting,1,15,,,9,9-66242
ik,transporter-like,1,15,,,9,9-66243
ikba,leads,1,15,,,9,9-66244
ikba,of,1,15,,,9,9-66245
ikba,to,1,15,,,9,9-66246
ikba,variant,1,15,,,9,9-66247
il-3,interleukin-3,1,15,,,9,9-66248
il-3,n-terminal,1,15,,,9,9-66249
il-3,receptor,1,15,,,9,9-66250
il-6-type,interactions,2,15,,,9,9-66251
il-6-type,ligand,2,15,,,9,9-66252
il-6-type,receptor,2,15,,,9,9-66253
ill,incl,1,15,,,9,9-66254
ill,louping,1,15,,,9,9-66255
ill,mixed,1,15,,,9,9-66256
img2,incl,1,15,,,9,9-66257
img2,l19,1,15,,,9,9-66258
img2,l49,1,15,,,9,9-66259
img2,mixed,1,15,,,9,9-66260
img2,protein,1,15,,,9,9-66261
img2,ribosomal,1,15,,,9,9-66262
imh1p,membrane,1,15,,,9,9-66263
imh1p,p230,1,15,,,9,9-66264
imh1p,plasma,1,15,,,9,9-66265
imh1p,ranbp2alpha,1,15,,,9,9-66266
imh1p,retrograde,1,15,,,9,9-66267
imh1p,to,1,15,,,9,9-66268
imh1p,transport,1,15,,,9,9-66269
immediate,incl,1,15,,,9,9-66270
immediate,mixed,1,15,,,9,9-66271
immediate,response,1,15,,,9,9-66272
immediate,zinc-ribbon,1,15,,,9,9-66273
immortalization,incl,1,15,,,9,9-66274
immortalization,inducible,1,15,,,9,9-66275
immortalization,large,1,15,,,9,9-66276
immortalization,mixed,1,15,,,9,9-66277
immortalization,nucleotide-binding,1,15,,,9,9-66278
immortalization,protein,1,15,,,9,9-66279
immortalization,up-regulated,1,15,,,9,9-66280
immortalization,very,1,15,,,9,9-66281
immortalization,vlig,1,15,,,9,9-66282
immune,in,1,15,,,9,9-66283
immune,incl,3,15,,,9,9-66284
immune,induction,1,15,,,9,9-66285
immune,innate,2,15,,,9,9-66286
immune,interleukin-6,1,15,,,9,9-66287
immune,irf,1,15,,,9,9-66288
immune,mediated,1,15,,,9,9-66289
immune,memory,1,15,,,9,9-66290
immune,mixed,3,15,,,9,9-66291
immune,mucosa,1,15,,,9,9-66292
immune,negative,1,15,,,9,9-66293
immune,of,3,15,,,9,9-66294
immune,pathway,3,15,,,9,9-66295
immune,protein,2,15,,,9,9-66296
immune,receptor,3,15,,,9,9-66297
immune,regulation,1,15,,,9,9-66298
immune,response,4,15,,,9,9-66299
immune,response-inhibiting,2,15,,,9,9-66300
immune,responses,1,15,,,9,9-66301
immune,signaling,2,15,,,9,9-66302
immune,sting,1,15,,,9,9-66303
immune,surface,2,15,,,9,9-66304
immune,t-lymphocyte,1,15,,,9,9-66305
immune,to,1,15,,,9,9-66306
immune,traf3-dependent,1,15,,,9,9-66307
immune,tuberculosis,1,15,,,9,9-66308
immunity,immunoregulatory,2,15,,,9,9-66309
immunity,incl,6,15,,,9,9-66310
immunity,innate,1,15,,,9,9-66311
immunity,interaction,1,15,,,9,9-66312
immunity,interactions,2,15,,,9,9-66313
immunity,killer,2,15,,,9,9-66314
immunity,lymphoid,2,15,,,9,9-66315
immunity,mediated,2,15,,,9,9-66316
immunity,mixed,6,15,,,9,9-66317
immunity,natural,2,15,,,9,9-66318
immunity,non-lymphoid,2,15,,,9,9-66319
immunity,of,1,15,,,9,9-66320
immunity,pathway,3,15,,,9,9-66321
immunity,presentation,1,15,,,9,9-66322
immunity,processing,1,15,,,9,9-66323
immunity,protein,1,15,,,9,9-66324
immunity,receptor,1,15,,,9,9-66325
immunity,regulation,1,15,,,9,9-66326
immunity,signaling,3,15,,,9,9-66327
immunity,transporter,1,15,,,9,9-66328
immunity-related,incl,1,15,,,9,9-66329
immunity-related,mixed,1,15,,,9,9-66330
immunity-related,nucleus,1,15,,,9,9-66331
immunity-related,of,1,15,,,9,9-66332
immunity-related,protein,1,15,,,9,9-66333
immunity-related,q,1,15,,,9,9-66334
immunity-related,regulation,1,15,,,9,9-66335
immunity-related,size,1,15,,,9,9-66336
immunity-related,syndrome,1,15,,,9,9-66337
immunodeficiency,incl,3,15,,,9,9-66338
immunodeficiency,mixed,3,15,,,9,9-66339
immunodeficiency,myasthenic,1,15,,,9,9-66340
immunodeficiency,necrosis,1,15,,,9,9-66341
immunodeficiency,of,1,15,,,9,9-66342
immunodeficiency,receptor,1,15,,,9,9-66343
immunodeficiency,syndrome,1,15,,,9,9-66344
immunodeficiency,tumour,1,15,,,9,9-66345
immunodeficiency,unknown,1,15,,,9,9-66346
immunoglobulin,in,5,15,,,9,9-66347
immunoglobulin,incl,12,15,,,9,9-66348
immunoglobulin,involved,3,15,,,9,9-66349
immunoglobulin,kap,1,15,,,9,9-66350
immunoglobulin,ligand,1,15,,,9,9-66351
immunoglobulin,matrix,1,15,,,9,9-66352
immunoglobulin,membrane,1,15,,,9,9-66353
immunoglobulin,microvillus,1,15,,,9,9-66354
immunoglobulin,mixed,9,15,,,9,9-66355
immunoglobulin,mostly,3,15,,,9,9-66356
immunoglobulin,motif,1,15,,,9,9-66357
immunoglobulin,mucosal,1,15,,,9,9-66358
immunoglobulin,ngfr,1,15,,,9,9-66359
immunoglobulin,of,5,15,,,9,9-66360
immunoglobulin,p-loop,1,15,,,9,9-66361
immunoglobulin,polymeric,3,15,,,9,9-66362
immunoglobulin,production,1,15,,,9,9-66363
immunoglobulin,protein,2,15,,,9,9-66364
immunoglobulin,proximal,1,15,,,9,9-66365
immunoglobulin,receptor,3,15,,,9,9-66366
immunoglobulin,receptors,1,15,,,9,9-66367
immunoglobulin,recombinase,1,15,,,9,9-66368
immunoglobulin,region,1,15,,,9,9-66369
immunoglobulin,regulates,3,15,,,9,9-66370
immunoglobulin,regulation,1,15,,,9,9-66371
immunoglobulin,runx1,3,15,,,9,9-66372
immunoglobulin,serta,1,15,,,9,9-66373
immunoglobulin,signaling,3,15,,,9,9-66374
immunoglobulin,syndrome,1,15,,,9,9-66375
immunoglobulin,tissue,1,15,,,9,9-66376
immunoglobulin,tnfr,1,15,,,9,9-66377
immunoglobulin,transcription,3,15,,,9,9-66378
immunoglobulin,uncharacterized,3,15,,,9,9-66379
